customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,ChargesMonthly,ChargesTotal,DailyAccounts,Churn_numerico
2082-CEFLT,YES,MALE,0,NO,NO,1,YES,NO,DSL,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,45.6,45.6,1.4980289093298291,1
2082-OJVTK,YES,MALE,0,YES,YES,29,YES,YES,FIBER OPTIC,NO,NO,YES,NO,NO,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,89.2,2698.35,2.9303547963206307,1
2085-BOJKI,NO,MALE,0,YES,NO,17,YES,NO,FIBER OPTIC,NO,NO,YES,NO,YES,YES,ONE YEAR,YES,BANK TRANSFER (AUTOMATIC),96.65,1588.25,3.1750985545335086,0
2085-JVGAD,NO,MALE,0,YES,NO,37,YES,NO,NO,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,BANK TRANSFER (AUTOMATIC),20.35,697.65,0.6685282522996058,0
2087-QAREY,NO,FEMALE,0,YES,NO,22,YES,NO,DSL,NO,YES,YES,NO,NO,NO,MONTH-TO-MONTH,YES,MAILED CHECK,54.7,1178.75,1.7969776609724049,0
2088-IEBAU,NO,FEMALE,0,NO,NO,68,YES,YES,DSL,YES,YES,YES,YES,YES,YES,TWO YEAR,YES,ELECTRONIC CHECK,88.15,6148.45,2.8958607095926414,0
2091-GPPIQ,NO,FEMALE,0,YES,YES,72,YES,YES,DSL,NO,YES,NO,YES,YES,YES,TWO YEAR,YES,ELECTRONIC CHECK,78.95,5730.15,2.5936268068331145,0
2091-MJTFX,YES,FEMALE,0,YES,YES,30,NO,NO,DSL,NO,NO,NO,YES,YES,YES,MONTH-TO-MONTH,NO,CREDIT CARD (AUTOMATIC),51.2,1561.5,1.6819973718791064,1
2091-RFFBA,YES,FEMALE,1,NO,NO,31,YES,YES,FIBER OPTIC,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,73.9,2217.15,2.4277266754270697,1
2096-XOTMO,NO,FEMALE,0,YES,YES,16,YES,NO,NO,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,MAILED CHECK,19.35,275.9,0.635676741130092,0
2097-YVPKN,NO,MALE,0,NO,NO,65,YES,YES,NO,NO,NO,NO,NO,NO,NO,TWO YEAR,NO,MAILED CHECK,25.75,1654.75,0.8459264126149802,0
2100-BDNSN,YES,FEMALE,0,YES,NO,5,YES,YES,DSL,NO,NO,YES,YES,YES,NO,MONTH-TO-MONTH,NO,BANK TRANSFER (AUTOMATIC),67.95,350.3,2.2322601839684624,1
2101-RANCD,NO,FEMALE,0,NO,NO,55,YES,YES,FIBER OPTIC,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,73.1,4144.9,2.401445466491458,0
2103-ZRXFN,NO,MALE,0,NO,NO,1,YES,YES,DSL,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,MAILED CHECK,50.75,50.75,1.6672141918528252,0
2105-PHWON,NO,FEMALE,0,YES,NO,33,YES,YES,FIBER OPTIC,NO,NO,YES,YES,NO,YES,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),95.0,3008.15,3.1208935611038107,0
2107-FBPTK,NO,FEMALE,1,NO,NO,30,YES,YES,FIBER OPTIC,NO,YES,YES,NO,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,104.1,3121.1,3.419842312746386,0
2108-GLPQB,NO,MALE,0,YES,NO,25,YES,YES,DSL,NO,NO,YES,NO,NO,NO,MONTH-TO-MONTH,NO,CREDIT CARD (AUTOMATIC),55.55,1405.3,1.8249014454664914,0
2108-XWMPY,YES,MALE,0,NO,NO,3,NO,NO,DSL,YES,YES,NO,NO,NO,NO,MONTH-TO-MONTH,YES,MAILED CHECK,35.45,106.85,1.1645860709592641,1
2108-YKQTY,YES,FEMALE,0,NO,NO,4,YES,NO,DSL,NO,YES,NO,NO,NO,NO,MONTH-TO-MONTH,NO,CREDIT CARD (AUTOMATIC),50.7,151.3,1.6655716162943495,1
2111-DWYHN,NO,MALE,0,NO,NO,1,YES,NO,NO,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,MAILED CHECK,21.1,21.1,0.6931668856767411,0
2114-MGINA,YES,FEMALE,0,NO,NO,14,YES,NO,FIBER OPTIC,NO,NO,NO,NO,YES,YES,MONTH-TO-MONTH,YES,MAILED CHECK,89.8,1129.1,2.950065703022339,1
2115-BFTIW,YES,MALE,0,NO,NO,25,YES,NO,FIBER OPTIC,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,MAILED CHECK,70.95,1767.35,2.3308147174770038,1
2120-SMPEX,NO,MALE,0,NO,NO,25,YES,NO,NO,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,MAILED CHECK,20.15,536.35,0.6619579500657029,0
2121-JAFOM,NO,FEMALE,0,YES,NO,72,YES,YES,FIBER OPTIC,YES,YES,YES,YES,YES,YES,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),115.55,8312.4,3.795992115637319,0
2122-SZZZD,NO,MALE,0,NO,NO,44,YES,NO,NO,NO,NO,NO,NO,NO,NO,ONE YEAR,NO,CREDIT CARD (AUTOMATIC),19.5,835.5,0.640604467805519,0
2122-YWVYA,NO,FEMALE,0,NO,NO,18,YES,NO,FIBER OPTIC,YES,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,75.4,1380.4,2.4770039421813403,0
2123-AGEEN,NO,FEMALE,1,NO,NO,7,YES,NO,FIBER OPTIC,NO,NO,YES,NO,YES,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,84.35,609.65,2.7710249671484886,0
2123-VSCOT,NO,FEMALE,0,YES,YES,59,YES,YES,DSL,NO,NO,YES,YES,YES,NO,TWO YEAR,YES,BANK TRANSFER (AUTOMATIC),72.1,4194.85,2.3685939553219444,0
2126-GSEGL,NO,FEMALE,0,YES,NO,70,YES,YES,DSL,NO,YES,YES,YES,YES,YES,TWO YEAR,YES,BANK TRANSFER (AUTOMATIC),84.8,5917.55,2.78580814717477,0
2129-ALKBS,NO,FEMALE,0,YES,YES,40,YES,YES,NO,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,26.2,1077.5,0.8607095926412615,0
2133-TSRRM,NO,FEMALE,0,NO,YES,34,YES,NO,FIBER OPTIC,YES,YES,YES,NO,YES,YES,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),105.35,3688.6,3.460906701708278,0
2135-DQWAQ,NO,FEMALE,0,NO,NO,5,YES,NO,FIBER OPTIC,NO,YES,NO,NO,YES,NO,MONTH-TO-MONTH,YES,MAILED CHECK,85.3,420.45,2.802233902759527,0
2135-RXIHG,YES,MALE,0,NO,NO,1,YES,NO,DSL,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,45.65,45.65,1.4996714848883048,1
2137-DQMEV,NO,MALE,0,YES,YES,68,NO,NO,DSL,YES,YES,NO,NO,YES,NO,ONE YEAR,NO,MAILED CHECK,44.8,2983.65,1.4717477003942179,0
2138-VFAPZ,NO,FEMALE,0,YES,YES,14,YES,NO,NO,NO,NO,NO,NO,NO,NO,TWO YEAR,YES,MAILED CHECK,19.7,263.65,0.6471747700394218,0
2139-FQHLM,NO,MALE,0,NO,NO,19,YES,NO,FIBER OPTIC,NO,NO,YES,YES,YES,NO,MONTH-TO-MONTH,NO,MAILED CHECK,89.95,1682.4,2.9549934296977662,0
2141-RRYGO,YES,FEMALE,0,NO,NO,4,YES,NO,DSL,NO,YES,NO,NO,YES,YES,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),68.65,261.25,2.2552562417871225,1
2143-LJULT,NO,FEMALE,0,YES,NO,67,YES,YES,NO,NO,NO,NO,NO,NO,NO,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),25.25,1733.15,0.8295006570302234,0
2144-BFDSO,NO,FEMALE,1,YES,NO,50,YES,YES,FIBER OPTIC,YES,YES,YES,NO,YES,YES,MONTH-TO-MONTH,NO,BANK TRANSFER (AUTOMATIC),108.75,5431.9,3.5726018396846255,0
2144-ESWKO,NO,MALE,0,NO,NO,43,NO,NO,DSL,YES,NO,YES,NO,NO,NO,ONE YEAR,YES,CREDIT CARD (AUTOMATIC),35.2,1463.7,1.1563731931668857,0
2146-EGVDT,NO,MALE,0,YES,YES,59,YES,NO,NO,NO,NO,NO,NO,NO,NO,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),19.3,1192.7,0.6340341655716163,0
2150-OEGBV,NO,MALE,0,NO,NO,27,YES,NO,NO,NO,NO,NO,NO,NO,NO,ONE YEAR,NO,BANK TRANSFER (AUTOMATIC),20.1,562.6,0.6603153745072273,0
2150-UWTFY,YES,FEMALE,0,YES,YES,22,YES,NO,DSL,YES,YES,YES,NO,NO,NO,MONTH-TO-MONTH,NO,MAILED CHECK,61.15,1422.05,2.0088699080157686,1
2150-WLKUW,NO,FEMALE,0,YES,NO,40,YES,YES,DSL,NO,YES,NO,NO,YES,NO,ONE YEAR,NO,BANK TRANSFER (AUTOMATIC),63.9,2635.0,2.0992115637319317,0
2153-MREFK,YES,FEMALE,0,YES,NO,37,YES,YES,FIBER OPTIC,YES,NO,YES,YES,NO,YES,ONE YEAR,YES,ELECTRONIC CHECK,99.2,3754.6,3.2588699080157686,1
2154-KVJFF,YES,FEMALE,0,NO,NO,15,YES,YES,FIBER OPTIC,NO,YES,NO,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,79.75,1111.85,2.619908015768725,1
2155-AMQRX,NO,FEMALE,0,NO,NO,28,YES,YES,DSL,NO,NO,NO,YES,NO,NO,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),54.9,1505.15,1.8035479632063074,0
2157-MXBJS,YES,MALE,0,YES,NO,13,YES,YES,DSL,NO,NO,YES,NO,YES,YES,ONE YEAR,YES,MAILED CHECK,75.3,989.45,2.473718791064389,1
2159-TURXX,NO,MALE,0,NO,NO,5,YES,NO,NO,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,CREDIT CARD (AUTOMATIC),20.05,95.55,0.6586727989487516,0
2160-GPFXD,NO,MALE,0,YES,YES,54,YES,YES,DSL,YES,YES,NO,YES,NO,NO,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),65.65,3566.7,2.156701708278581,0
2162-FRZAA,NO,MALE,0,YES,YES,63,NO,NO,DSL,NO,YES,YES,YES,NO,NO,TWO YEAR,NO,BANK TRANSFER (AUTOMATIC),39.35,2395.05,1.292706964520368,0
2164-SOQXL,NO,FEMALE,0,YES,YES,20,YES,NO,NO,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,MAILED CHECK,20.05,406.05,0.6586727989487516,0
2165-VOEGB,YES,FEMALE,0,NO,YES,46,YES,NO,FIBER OPTIC,YES,YES,NO,YES,YES,YES,ONE YEAR,YES,BANK TRANSFER (AUTOMATIC),105.2,4822.85,3.4559789750328513,1
2167-FQSTQ,NO,FEMALE,0,YES,NO,72,YES,YES,DSL,YES,YES,YES,YES,YES,YES,TWO YEAR,YES,ELECTRONIC CHECK,92.4,6786.1,3.035479632063075,0
2169-RRLFW,NO,FEMALE,0,YES,NO,71,YES,YES,NO,NO,NO,NO,NO,NO,NO,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),25.6,1888.25,0.8409986859395532,0
2171-UDMFD,NO,MALE,0,YES,YES,32,YES,NO,NO,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),19.45,674.55,0.6389618922470434,0
2172-EJXVF,NO,FEMALE,1,NO,NO,71,YES,YES,FIBER OPTIC,NO,YES,YES,NO,YES,YES,ONE YEAR,YES,ELECTRONIC CHECK,105.9,7521.95,3.478975032851511,0
2176-LVPNX,NO,FEMALE,1,NO,NO,71,YES,YES,DSL,YES,YES,YES,YES,YES,YES,TWO YEAR,NO,MAILED CHECK,89.85,6293.45,2.9517082785808144,0
2176-OSJUV,NO,MALE,0,YES,NO,71,YES,YES,DSL,YES,YES,NO,YES,NO,NO,TWO YEAR,NO,BANK TRANSFER (AUTOMATIC),65.15,4681.75,2.140275952693824,0
2178-PMGCJ,NO,MALE,0,NO,NO,22,YES,NO,FIBER OPTIC,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,MAILED CHECK,69.7,1490.4,2.2897503285151117,0
2180-DXNEG,YES,FEMALE,0,NO,NO,12,YES,NO,FIBER OPTIC,NO,NO,YES,NO,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,96.0,1062.1,3.1537450722733245,1
2181-TIDSV,NO,MALE,0,YES,YES,68,YES,NO,NO,NO,NO,NO,NO,NO,NO,TWO YEAR,YES,BANK TRANSFER (AUTOMATIC),19.95,1303.25,0.6553876478318003,0
2181-UAESM,NO,MALE,0,NO,NO,2,YES,NO,DSL,YES,NO,YES,NO,NO,NO,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,53.45,119.5,1.7559132720105124,0
2186-QZEYA,NO,FEMALE,1,NO,NO,29,YES,YES,DSL,YES,YES,NO,NO,NO,NO,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),58.55,1718.95,1.9234559789750327,0
2187-LZGPL,YES,FEMALE,0,NO,NO,7,NO,NO,DSL,NO,YES,NO,NO,NO,YES,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),40.1,293.3,1.3173455978975033,1
2187-PKZAY,NO,MALE,0,NO,NO,12,YES,NO,FIBER OPTIC,NO,NO,NO,NO,NO,YES,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),79.95,1043.4,2.6264783180026283,0
2188-SXWVT,NO,FEMALE,0,NO,NO,34,YES,NO,DSL,YES,YES,NO,NO,NO,NO,ONE YEAR,NO,MAILED CHECK,55.0,1885.15,1.8068331143232588,0
2189-UXTKY,YES,FEMALE,0,YES,NO,22,YES,YES,DSL,YES,NO,NO,YES,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,79.2,1742.75,2.6018396846254928,1
2189-WWOEW,YES,FEMALE,0,NO,YES,15,YES,NO,FIBER OPTIC,NO,YES,NO,NO,NO,YES,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),85.9,1269.55,2.821944809461235,1
2190-BCXEC,NO,FEMALE,0,YES,NO,40,YES,YES,FIBER OPTIC,NO,NO,NO,YES,NO,NO,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),78.85,3126.85,2.5903416557161627,0
2190-PHBHR,NO,FEMALE,0,YES,NO,72,YES,YES,FIBER OPTIC,YES,YES,NO,NO,NO,YES,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),94.45,6921.7,3.1028252299605783,0
2192-CKRLV,NO,FEMALE,0,YES,NO,72,NO,NO,DSL,YES,YES,YES,NO,NO,YES,TWO YEAR,YES,ELECTRONIC CHECK,49.2,3580.95,1.6162943495400788,0
2192-OZITF,NO,FEMALE,0,NO,NO,45,YES,YES,DSL,YES,NO,NO,YES,NO,YES,TWO YEAR,NO,MAILED CHECK,73.55,3349.1,2.4162286465177396,0
2193-SFWQW,NO,MALE,0,YES,YES,72,YES,NO,FIBER OPTIC,YES,YES,YES,YES,YES,YES,TWO YEAR,NO,BANK TRANSFER (AUTOMATIC),111.95,8033.1,3.6777266754270697,0
2194-IIQOF,NO,FEMALE,0,YES,NO,71,YES,YES,DSL,YES,YES,YES,YES,YES,YES,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),89.3,6388.65,2.933639947437582,0
2195-VVRJF,NO,MALE,1,YES,NO,18,YES,NO,DSL,YES,NO,NO,NO,NO,YES,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),59.1,1011.05,1.9415243101182653,0
2195-ZRVAX,YES,FEMALE,0,YES,NO,47,YES,NO,FIBER OPTIC,NO,NO,YES,NO,NO,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,85.3,4045.65,2.802233902759527,1
2197-OMWGI,NO,FEMALE,1,YES,YES,68,NO,NO,DSL,NO,YES,YES,NO,YES,YES,TWO YEAR,YES,ELECTRONIC CHECK,53.0,3656.25,1.7411300919842312,0
2200-DSAAL,NO,FEMALE,0,NO,NO,68,YES,YES,DSL,NO,YES,YES,NO,YES,YES,TWO YEAR,YES,ELECTRONIC CHECK,80.65,5330.2,2.649474375821288,0
2202-CUYXZ,YES,MALE,0,NO,NO,1,YES,NO,FIBER OPTIC,NO,NO,YES,NO,YES,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,84.85,84.85,2.7874507227332455,1
2202-OUTMO,NO,FEMALE,0,YES,NO,34,YES,YES,DSL,YES,NO,NO,YES,NO,NO,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),60.85,2003.6,1.9990144546649145,0
2203-GHNWN,NO,FEMALE,0,YES,NO,24,YES,YES,FIBER OPTIC,NO,NO,YES,NO,NO,NO,MONTH-TO-MONTH,YES,MAILED CHECK,79.65,1928.7,2.616622864651774,0
2205-LPVGL,NO,MALE,1,YES,YES,58,YES,YES,FIBER OPTIC,YES,YES,NO,YES,NO,NO,ONE YEAR,YES,BANK TRANSFER (AUTOMATIC),89.85,5125.75,2.9517082785808144,0
2205-YMZZJ,YES,MALE,1,NO,NO,7,YES,YES,FIBER OPTIC,NO,NO,NO,NO,YES,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,84.8,546.95,2.78580814717477,1
2207-NHRJK,YES,MALE,0,NO,NO,1,YES,NO,DSL,NO,YES,NO,NO,NO,NO,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,50.8,50.8,1.6688567674113008,1
2207-OBZNX,YES,MALE,0,NO,NO,7,YES,NO,DSL,YES,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,MAILED CHECK,51.0,354.05,1.6754270696452036,1
2207-QPJED,NO,FEMALE,1,YES,NO,37,YES,NO,FIBER OPTIC,NO,NO,YES,YES,YES,NO,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,90.0,3371.75,2.9566360052562417,0
2207-RYYRL,NO,MALE,0,YES,YES,52,YES,YES,NO,NO,NO,NO,NO,NO,NO,TWO YEAR,NO,MAILED CHECK,24.55,1331.05,0.8065045992115637,0
2208-MPXIO,NO,FEMALE,0,YES,YES,45,YES,NO,NO,NO,NO,NO,NO,NO,NO,TWO YEAR,YES,BANK TRANSFER (AUTOMATIC),20.0,886.4,0.657030223390276,0
2208-NKVVH,NO,MALE,0,YES,YES,43,YES,YES,NO,NO,NO,NO,NO,NO,NO,TWO YEAR,NO,MAILED CHECK,24.25,1077.95,0.7966491458607096,0
2208-NQBCT,NO,FEMALE,0,YES,YES,26,YES,NO,FIBER OPTIC,YES,YES,NO,NO,NO,NO,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,81.95,2070.05,2.692181340341656,0
2208-UGTGR,NO,MALE,0,NO,NO,56,YES,YES,FIBER OPTIC,NO,YES,NO,NO,YES,YES,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,98.6,5581.05,3.2391590013140603,0
2209-XADXF,NO,FEMALE,0,NO,NO,1,NO,NO,DSL,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,BANK TRANSFER (AUTOMATIC),25.25,25.25,0.8295006570302234,0
2211-RMNHO,NO,FEMALE,0,YES,YES,68,YES,YES,DSL,NO,YES,YES,YES,YES,YES,TWO YEAR,NO,BANK TRANSFER (AUTOMATIC),85.3,5560.0,2.802233902759527,0
2212-LYASK,NO,MALE,0,YES,YES,27,NO,NO,DSL,NO,YES,YES,NO,NO,YES,ONE YEAR,YES,CREDIT CARD (AUTOMATIC),45.85,1246.4,1.5062417871222076,0
2215-ZAFGX,NO,MALE,0,NO,NO,9,YES,YES,FIBER OPTIC,NO,NO,NO,NO,YES,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,85.5,791.7,2.8088042049934296,0
2219-MVUSO,YES,MALE,0,NO,NO,8,YES,NO,DSL,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,MAILED CHECK,45.15,438.4,1.483245729303548,1
2220-IAHLS,NO,FEMALE,0,NO,NO,1,YES,NO,NO,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,CREDIT CARD (AUTOMATIC),19.4,19.4,0.6373193166885676,0
2223-GDSHL,NO,MALE,0,YES,YES,71,YES,YES,FIBER OPTIC,YES,YES,YES,YES,YES,YES,TWO YEAR,YES,BANK TRANSFER (AUTOMATIC),116.05,8297.5,3.8124178712220758,0
2223-KAGMX,YES,FEMALE,0,NO,NO,15,YES,NO,NO,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,BANK TRANSFER (AUTOMATIC),19.4,289.3,0.6373193166885676,1
2225-ZRGSG,YES,FEMALE,0,YES,YES,70,YES,YES,FIBER OPTIC,YES,YES,YES,YES,NO,NO,TWO YEAR,NO,BANK TRANSFER (AUTOMATIC),93.9,6579.05,3.0847568988173455,1
2226-ICFDO,NO,FEMALE,0,YES,YES,72,YES,YES,DSL,YES,NO,YES,YES,YES,YES,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),85.9,6110.75,2.821944809461235,0
2227-JRSJX,NO,FEMALE,0,NO,NO,21,YES,NO,FIBER OPTIC,NO,YES,NO,YES,YES,YES,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),99.15,1956.4,3.257227332457293,0
2228-BZDEE,NO,FEMALE,0,NO,NO,54,YES,NO,NO,NO,NO,NO,NO,NO,NO,TWO YEAR,NO,MAILED CHECK,20.1,1079.45,0.6603153745072273,0
2229-DPMBI,NO,FEMALE,0,YES,YES,8,YES,NO,NO,NO,NO,NO,NO,NO,NO,TWO YEAR,NO,MAILED CHECK,19.5,162.15,0.640604467805519,0
2229-VWQJH,NO,FEMALE,0,NO,NO,24,YES,NO,DSL,NO,NO,YES,NO,NO,NO,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),49.3,1233.25,1.6195795006570302,0
2230-XTUWL,NO,FEMALE,0,YES,YES,48,YES,NO,NO,NO,NO,NO,NO,NO,NO,TWO YEAR,NO,MAILED CHECK,19.55,883.35,0.6422470433639947,0
2232-DMLXU,YES,FEMALE,0,YES,NO,1,YES,NO,DSL,NO,NO,NO,NO,YES,NO,MONTH-TO-MONTH,NO,MAILED CHECK,55.2,55.2,1.8134034165571618,1
2233-FAGXV,NO,FEMALE,0,YES,YES,5,YES,YES,NO,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,MAILED CHECK,24.3,132.25,0.7982917214191853,0
2233-TXSIU,NO,MALE,0,YES,YES,17,NO,NO,DSL,YES,NO,YES,NO,YES,NO,ONE YEAR,NO,CREDIT CARD (AUTOMATIC),44.45,792.15,1.4602496714848883,0
2234-EOFPT,NO,MALE,0,YES,NO,72,YES,NO,DSL,YES,YES,NO,YES,YES,YES,TWO YEAR,YES,BANK TRANSFER (AUTOMATIC),79.35,5753.25,2.6067674113009196,0
2234-XADUH,NO,FEMALE,0,YES,YES,72,YES,YES,FIBER OPTIC,NO,YES,YES,NO,YES,YES,ONE YEAR,YES,CREDIT CARD (AUTOMATIC),103.2,7362.9,3.3902759526938238,0
2235-DWLJU,NO,FEMALE,1,NO,NO,6,NO,NO,DSL,NO,NO,NO,NO,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,44.4,263.05,1.4586070959264126,0
2235-EZAIK,NO,FEMALE,0,YES,NO,72,YES,YES,DSL,YES,YES,YES,YES,YES,NO,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),79.2,5401.9,2.6018396846254928,0
2235-ZGKPT,YES,FEMALE,0,YES,YES,4,YES,YES,DSL,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,MAILED CHECK,50.85,239.55,1.6704993429697765,1
2236-HILPA,NO,MALE,0,YES,YES,62,YES,NO,NO,NO,NO,NO,NO,NO,NO,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),20.65,1218.45,0.6783837056504598,0
2237-ZFSMY,YES,FEMALE,0,NO,NO,39,YES,NO,FIBER OPTIC,YES,NO,YES,YES,YES,NO,ONE YEAR,YES,ELECTRONIC CHECK,95.55,3692.85,3.138961892247043,1
2239-CFOUJ,NO,MALE,0,YES,YES,1,YES,NO,NO,NO,NO,NO,NO,NO,NO,ONE YEAR,NO,MAILED CHECK,20.4,20.4,0.6701708278580814,0
2239-CGBUZ,NO,FEMALE,0,YES,NO,51,YES,NO,DSL,YES,YES,NO,YES,NO,NO,ONE YEAR,YES,BANK TRANSFER (AUTOMATIC),60.5,3145.15,1.9875164257555846,0
2239-JALAW,YES,MALE,0,NO,NO,58,YES,YES,FIBER OPTIC,NO,YES,YES,NO,YES,YES,ONE YEAR,YES,BANK TRANSFER (AUTOMATIC),103.25,6017.65,3.3919185282522997,1
2240-HSJQD,NO,MALE,0,NO,YES,38,YES,YES,FIBER OPTIC,NO,YES,NO,NO,NO,NO,MONTH-TO-MONTH,YES,MAILED CHECK,81.85,3141.7,2.688896189224704,0
2242-MFOTG,NO,MALE,0,NO,NO,33,YES,YES,FIBER OPTIC,YES,NO,NO,NO,NO,NO,ONE YEAR,NO,BANK TRANSFER (AUTOMATIC),80.1,2603.3,2.6314060446780547,0
2243-FNMMI,NO,MALE,0,NO,NO,20,YES,NO,NO,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,MAILED CHECK,19.4,415.4,0.6373193166885676,0
2245-ADZFJ,NO,FEMALE,0,YES,YES,31,YES,YES,DSL,NO,YES,NO,YES,YES,YES,TWO YEAR,NO,BANK TRANSFER (AUTOMATIC),80.55,2471.6,2.646189224704336,0
2249-YPRNG,YES,FEMALE,0,YES,YES,20,YES,YES,FIBER OPTIC,NO,YES,YES,NO,YES,YES,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),105.85,2239.65,3.477332457293035,1
2250-IVBWA,NO,MALE,0,YES,YES,64,YES,NO,FIBER OPTIC,YES,YES,NO,NO,NO,NO,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,81.05,5135.35,2.662614980289093,0
2251-PYLPB,NO,MALE,0,YES,NO,72,YES,YES,DSL,YES,YES,YES,YES,NO,YES,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),79.55,5810.9,2.6133377135348224,0
2252-ISRNH,NO,MALE,0,YES,YES,9,YES,YES,FIBER OPTIC,NO,NO,YES,NO,YES,NO,ONE YEAR,YES,ELECTRONIC CHECK,90.35,767.9,2.9681340341655713,0
2252-JHJGE,NO,MALE,0,NO,NO,61,YES,YES,FIBER OPTIC,YES,NO,YES,NO,YES,YES,ONE YEAR,NO,ELECTRONIC CHECK,104.0,6363.45,3.416557161629435,0
2252-NKNSI,NO,MALE,0,NO,YES,52,YES,YES,DSL,YES,YES,NO,YES,YES,YES,TWO YEAR,YES,MAILED CHECK,85.15,4461.85,2.7973061760841,0
2253-KPMNB,NO,FEMALE,0,YES,YES,69,NO,NO,DSL,YES,YES,YES,YES,NO,NO,TWO YEAR,NO,BANK TRANSFER (AUTOMATIC),46.25,3121.4,1.519382391590013,0
2254-DLXRI,NO,FEMALE,0,NO,NO,1,YES,YES,FIBER OPTIC,NO,YES,NO,NO,NO,NO,MONTH-TO-MONTH,YES,MAILED CHECK,79.15,79.15,2.6001971090670173,0
